chi2cdf table of deg 1
x	chi2cdf(x)	1-chi2cdf(x)
14.79	9.998798e-01	1.201711e-04
14.78	9.998792e-01	1.208100e-04
14.77	9.998785e-01	1.214524e-04
14.76	9.998779e-01	1.220982e-04
14.75	9.998773e-01	1.227475e-04
14.74	9.998766e-01	1.234003e-04
14.73	9.998759e-01	1.240565e-04
14.72	9.998753e-01	1.247163e-04
14.71	9.998746e-01	1.253796e-04
14.70	9.998740e-01	1.260465e-04
14.69	9.998733e-01	1.267169e-04
14.68	9.998726e-01	1.273909e-04
14.67	9.998719e-01	1.280685e-04
14.66	9.998713e-01	1.287497e-04
14.65	9.998706e-01	1.294346e-04
14.64	9.998699e-01	1.301232e-04
14.63	9.998692e-01	1.308155e-04
14.62	9.998685e-01	1.315114e-04
14.61	9.998678e-01	1.322111e-04
14.60	9.998671e-01	1.329145e-04
14.59	9.998664e-01	1.336217e-04
14.58	9.998657e-01	1.343327e-04
14.57	9.998650e-01	1.350475e-04
14.56	9.998642e-01	1.357662e-04
14.55	9.998635e-01	1.364887e-04
14.54	9.998628e-01	1.372150e-04
14.53	9.998621e-01	1.379452e-04
14.52	9.998613e-01	1.386794e-04
14.51	9.998606e-01	1.394175e-04
14.50	9.998598e-01	1.401595e-04
14.49	9.998591e-01	1.409056e-04
14.48	9.998583e-01	1.416556e-04
14.47	9.998576e-01	1.424096e-04
14.46	9.998568e-01	1.431677e-04
14.45	9.998561e-01	1.439299e-04
14.44	9.998553e-01	1.446961e-04
14.43	9.998545e-01	1.454664e-04
14.42	9.998538e-01	1.462409e-04
14.41	9.998530e-01	1.470195e-04
14.40	9.998522e-01	1.478023e-04
14.39	9.998514e-01	1.485893e-04
14.38	9.998506e-01	1.493805e-04
14.37	9.998498e-01	1.501760e-04
14.36	9.998490e-01	1.509757e-04
14.35	9.998482e-01	1.517797e-04
14.34	9.998474e-01	1.525880e-04
14.33	9.998466e-01	1.534007e-04
14.32	9.998458e-01	1.542177e-04
14.31	9.998450e-01	1.550391e-04
14.30	9.998441e-01	1.558649e-04
14.29	9.998433e-01	1.566951e-04
14.28	9.998425e-01	1.575298e-04
14.27	9.998416e-01	1.583690e-04
14.26	9.998408e-01	1.592126e-04
14.25	9.998399e-01	1.600608e-04
14.24	9.998391e-01	1.609135e-04
14.23	9.998382e-01	1.617709e-04
14.22	9.998374e-01	1.626328e-04
14.21	9.998365e-01	1.634993e-04
14.20	9.998356e-01	1.643705e-04
14.19	9.998348e-01	1.652464e-04
14.18	9.998339e-01	1.661269e-04
14.17	9.998330e-01	1.670122e-04
14.16	9.998321e-01	1.679023e-04
14.15	9.998312e-01	1.687971e-04
14.14	9.998303e-01	1.696967e-04
14.13	9.998294e-01	1.706012e-04
14.12	9.998285e-01	1.715105e-04
14.11	9.998276e-01	1.724247e-04
14.10	9.998267e-01	1.733438e-04
14.09	9.998257e-01	1.742678e-04
14.08	9.998248e-01	1.751968e-04
14.07	9.998239e-01	1.761308e-04
14.06	9.998229e-01	1.770698e-04
14.05	9.998220e-01	1.780138e-04
14.04	9.998210e-01	1.789629e-04
14.03	9.998201e-01	1.799172e-04
14.02	9.998191e-01	1.808765e-04
14.01	9.998182e-01	1.818410e-04
14.00	9.998172e-01	1.828106e-04
13.99	9.998162e-01	1.837855e-04
13.98	9.998152e-01	1.847656e-04
13.97	9.998142e-01	1.857510e-04
13.96	9.998133e-01	1.867417e-04
13.95	9.998123e-01	1.877377e-04
13.94	9.998113e-01	1.887390e-04
13.93	9.998103e-01	1.897457e-04
13.92	9.998092e-01	1.907579e-04
13.91	9.998082e-01	1.917754e-04
13.90	9.998072e-01	1.927985e-04
13.89	9.998062e-01	1.938270e-04
13.88	9.998051e-01	1.948611e-04
13.87	9.998041e-01	1.959007e-04
13.86	9.998031e-01	1.969459e-04
13.85	9.998020e-01	1.979967e-04
13.84	9.998009e-01	1.990532e-04
13.83	9.997999e-01	2.001154e-04
13.82	9.997988e-01	2.011832e-04
13.81	9.997977e-01	2.022568e-04
13.80	9.997967e-01	2.033362e-04
13.79	9.997956e-01	2.044214e-04
13.78	9.997945e-01	2.055124e-04
13.77	9.997934e-01	2.066093e-04
13.76	9.997923e-01	2.077121e-04
13.75	9.997912e-01	2.088208e-04
13.74	9.997901e-01	2.099355e-04
13.73	9.997889e-01	2.110562e-04
13.72	9.997878e-01	2.121829e-04
13.71	9.997867e-01	2.133156e-04
13.70	9.997855e-01	2.144545e-04
13.69	9.997844e-01	2.155995e-04
13.68	9.997832e-01	2.167506e-04
13.67	9.997821e-01	2.179079e-04
13.66	9.997809e-01	2.190715e-04
13.65	9.997798e-01	2.202413e-04
13.64	9.997786e-01	2.214174e-04
13.63	9.997774e-01	2.225999e-04
13.62	9.997762e-01	2.237887e-04
13.61	9.997750e-01	2.249839e-04
13.60	9.997738e-01	2.261855e-04
13.59	9.997726e-01	2.273936e-04
13.58	9.997714e-01	2.286082e-04
13.57	9.997702e-01	2.298294e-04
13.56	9.997689e-01	2.310571e-04
13.55	9.997677e-01	2.322914e-04
13.54	9.997665e-01	2.335324e-04
13.53	9.997652e-01	2.347800e-04
13.52	9.997640e-01	2.360344e-04
13.51	9.997627e-01	2.372955e-04
13.50	9.997614e-01	2.385635e-04
13.49	9.997602e-01	2.398382e-04
13.48	9.997589e-01	2.411198e-04
13.47	9.997576e-01	2.424083e-04
13.46	9.997563e-01	2.437038e-04
13.45	9.997550e-01	2.450062e-04
13.44	9.997537e-01	2.463156e-04
13.43	9.997524e-01	2.476321e-04
13.42	9.997510e-01	2.489557e-04
13.41	9.997497e-01	2.502864e-04
13.40	9.997484e-01	2.516243e-04
13.39	9.997470e-01	2.529694e-04
13.38	9.997457e-01	2.543217e-04
13.37	9.997443e-01	2.556814e-04
13.36	9.997430e-01	2.570483e-04
13.35	9.997416e-01	2.584226e-04
13.34	9.997402e-01	2.598043e-04
13.33	9.997388e-01	2.611935e-04
13.32	9.997374e-01	2.625902e-04
13.31	9.997360e-01	2.639944e-04
13.30	9.997346e-01	2.654061e-04
13.29	9.997332e-01	2.668255e-04
13.28	9.997317e-01	2.682525e-04
13.27	9.997303e-01	2.696872e-04
13.26	9.997289e-01	2.711296e-04
13.25	9.997274e-01	2.725799e-04
13.24	9.997260e-01	2.740379e-04
13.23	9.997245e-01	2.755038e-04
13.22	9.997230e-01	2.769776e-04
13.21	9.997215e-01	2.784594e-04
13.20	9.997201e-01	2.799491e-04
13.19	9.997186e-01	2.814469e-04
13.18	9.997170e-01	2.829528e-04
13.17	9.997155e-01	2.844667e-04
13.16	9.997140e-01	2.859889e-04
13.15	9.997125e-01	2.875192e-04
13.14	9.997109e-01	2.890579e-04
13.13	9.997094e-01	2.906048e-04
13.12	9.997078e-01	2.921600e-04
13.11	9.997063e-01	2.937237e-04
13.10	9.997047e-01	2.952958e-04
13.09	9.997031e-01	2.968764e-04
13.08	9.997015e-01	2.984655e-04
13.07	9.996999e-01	3.000631e-04
13.06	9.996983e-01	3.016694e-04
13.05	9.996967e-01	3.032844e-04
13.04	9.996951e-01	3.049081e-04
13.03	9.996935e-01	3.065405e-04
13.02	9.996918e-01	3.081818e-04
13.01	9.996902e-01	3.098319e-04
13.00	9.996885e-01	3.114910e-04
12.99	9.996868e-01	3.131590e-04
12.98	9.996852e-01	3.148360e-04
12.97	9.996835e-01	3.165220e-04
12.96	9.996818e-01	3.182172e-04
12.95	9.996801e-01	3.199215e-04
12.94	9.996784e-01	3.216350e-04
12.93	9.996766e-01	3.233578e-04
12.92	9.996749e-01	3.250899e-04
12.91	9.996732e-01	3.268313e-04
12.90	9.996714e-01	3.285821e-04
12.89	9.996697e-01	3.303424e-04
12.88	9.996679e-01	3.321122e-04
12.87	9.996661e-01	3.338916e-04
12.86	9.996643e-01	3.356806e-04
12.85	9.996625e-01	3.374792e-04
12.84	9.996607e-01	3.392876e-04
12.83	9.996589e-01	3.411058e-04
12.82	9.996571e-01	3.429337e-04
12.81	9.996552e-01	3.447716e-04
12.80	9.996534e-01	3.466194e-04
12.79	9.996515e-01	3.484771e-04
12.78	9.996497e-01	3.503449e-04
12.77	9.996478e-01	3.522228e-04
12.76	9.996459e-01	3.541109e-04
12.75	9.996440e-01	3.560092e-04
12.74	9.996421e-01	3.579177e-04
12.73	9.996402e-01	3.598365e-04
12.72	9.996382e-01	3.617658e-04
12.71	9.996363e-01	3.637054e-04
12.70	9.996343e-01	3.656556e-04
12.69	9.996324e-01	3.676163e-04
12.68	9.996304e-01	3.695876e-04
12.67	9.996284e-01	3.715695e-04
12.66	9.996264e-01	3.735622e-04
12.65	9.996244e-01	3.755657e-04
12.64	9.996224e-01	3.775800e-04
12.63	9.996204e-01	3.796052e-04
12.62	9.996184e-01	3.816413e-04
12.61	9.996163e-01	3.836885e-04
12.60	9.996143e-01	3.857468e-04
12.59	9.996122e-01	3.878161e-04
12.58	9.996101e-01	3.898967e-04
12.57	9.996080e-01	3.919886e-04
12.56	9.996059e-01	3.940917e-04
12.55	9.996038e-01	3.962063e-04
12.54	9.996017e-01	3.983323e-04
12.53	9.995995e-01	4.004698e-04
12.52	9.995974e-01	4.026189e-04
12.51	9.995952e-01	4.047796e-04
12.50	9.995930e-01	4.069520e-04
12.49	9.995909e-01	4.091362e-04
12.48	9.995887e-01	4.113322e-04
12.47	9.995865e-01	4.135401e-04
12.46	9.995842e-01	4.157599e-04
12.45	9.995820e-01	4.179918e-04
12.44	9.995798e-01	4.202358e-04
12.43	9.995775e-01	4.224919e-04
12.42	9.995752e-01	4.247602e-04
12.41	9.995730e-01	4.270409e-04
12.40	9.995707e-01	4.293338e-04
12.39	9.995684e-01	4.316393e-04
12.38	9.995660e-01	4.339572e-04
12.37	9.995637e-01	4.362876e-04
12.36	9.995614e-01	4.386307e-04
12.35	9.995590e-01	4.409865e-04
12.34	9.995566e-01	4.433550e-04
12.33	9.995543e-01	4.457364e-04
12.32	9.995519e-01	4.481307e-04
12.31	9.995495e-01	4.505380e-04
12.30	9.995470e-01	4.529583e-04
12.29	9.995446e-01	4.553917e-04
12.28	9.995422e-01	4.578384e-04
12.27	9.995397e-01	4.602983e-04
12.26	9.995372e-01	4.627715e-04
12.25	9.995347e-01	4.652582e-04
12.24	9.995322e-01	4.677583e-04
12.23	9.995297e-01	4.702720e-04
12.22	9.995272e-01	4.727993e-04
12.21	9.995247e-01	4.753403e-04
12.20	9.995221e-01	4.778952e-04
12.19	9.995195e-01	4.804638e-04
12.18	9.995170e-01	4.830464e-04
12.17	9.995144e-01	4.856431e-04
12.16	9.995117e-01	4.882538e-04
12.15	9.995091e-01	4.908786e-04
12.14	9.995065e-01	4.935178e-04
12.13	9.995038e-01	4.961712e-04
12.12	9.995012e-01	4.988390e-04
12.11	9.994985e-01	5.015214e-04
12.10	9.994958e-01	5.042182e-04
12.09	9.994931e-01	5.069297e-04
12.08	9.994903e-01	5.096560e-04
12.07	9.994876e-01	5.123970e-04
12.06	9.994848e-01	5.151529e-04
12.05	9.994821e-01	5.179238e-04
12.04	9.994793e-01	5.207097e-04
12.03	9.994765e-01	5.235108e-04
12.02	9.994737e-01	5.263270e-04
12.01	9.994708e-01	5.291586e-04
12.00	9.994680e-01	5.320055e-04
11.99	9.994651e-01	5.348679e-04
11.98	9.994623e-01	5.377458e-04
11.97	9.994594e-01	5.406394e-04
11.96	9.994565e-01	5.435487e-04
11.95	9.994535e-01	5.464738e-04
11.94	9.994506e-01	5.494148e-04
11.93	9.994476e-01	5.523718e-04
11.92	9.994447e-01	5.553448e-04
11.91	9.994417e-01	5.583340e-04
11.90	9.994387e-01	5.613394e-04
11.89	9.994356e-01	5.643612e-04
11.88	9.994326e-01	5.673994e-04
11.87	9.994295e-01	5.704541e-04
11.86	9.994265e-01	5.735254e-04
11.85	9.994234e-01	5.766135e-04
11.84	9.994203e-01	5.797183e-04
11.83	9.994172e-01	5.828399e-04
11.82	9.994140e-01	5.859786e-04
11.81	9.994109e-01	5.891343e-04
11.80	9.994077e-01	5.923072e-04
11.79	9.994045e-01	5.954974e-04
11.78	9.994013e-01	5.987048e-04
11.77	9.993981e-01	6.019298e-04
11.76	9.993948e-01	6.051723e-04
11.75	9.993916e-01	6.084324e-04
11.74	9.993883e-01	6.117102e-04
11.73	9.993850e-01	6.150059e-04
11.72	9.993817e-01	6.183195e-04
11.71	9.993783e-01	6.216512e-04
11.70	9.993750e-01	6.250010e-04
11.69	9.993716e-01	6.283690e-04
11.68	9.993682e-01	6.317553e-04
11.67	9.993648e-01	6.351601e-04
11.66	9.993614e-01	6.385834e-04
11.65	9.993580e-01	6.420253e-04
11.64	9.993545e-01	6.454860e-04
11.63	9.993510e-01	6.489655e-04
11.62	9.993475e-01	6.524640e-04
11.61	9.993440e-01	6.559815e-04
11.60	9.993405e-01	6.595182e-04
11.59	9.993369e-01	6.630741e-04
11.58	9.993334e-01	6.666494e-04
11.57	9.993298e-01	6.702442e-04
11.56	9.993261e-01	6.738585e-04
11.55	9.993225e-01	6.774926e-04
11.54	9.993189e-01	6.811464e-04
11.53	9.993152e-01	6.848201e-04
11.52	9.993115e-01	6.885139e-04
11.51	9.993078e-01	6.922278e-04
11.50	9.993040e-01	6.959619e-04
11.49	9.993003e-01	6.997164e-04
11.48	9.992965e-01	7.034913e-04
11.47	9.992927e-01	7.072868e-04
11.46	9.992889e-01	7.111030e-04
11.45	9.992851e-01	7.149400e-04
11.44	9.992812e-01	7.187979e-04
11.43	9.992773e-01	7.226769e-04
11.42	9.992734e-01	7.265770e-04
11.41	9.992695e-01	7.304983e-04
11.40	9.992656e-01	7.344411e-04
11.39	9.992616e-01	7.384053e-04
11.38	9.992576e-01	7.423912e-04
11.37	9.992536e-01	7.463988e-04
11.36	9.992496e-01	7.504282e-04
11.35	9.992455e-01	7.544797e-04
11.34	9.992414e-01	7.585532e-04
11.33	9.992374e-01	7.626490e-04
11.32	9.992332e-01	7.667671e-04
11.31	9.992291e-01	7.709077e-04
11.30	9.992249e-01	7.750709e-04
11.29	9.992207e-01	7.792568e-04
11.28	9.992165e-01	7.834656e-04
11.27	9.992123e-01	7.876973e-04
11.26	9.992080e-01	7.919521e-04
11.25	9.992038e-01	7.962302e-04
11.24	9.991995e-01	8.005316e-04
11.23	9.991951e-01	8.048564e-04
11.22	9.991908e-01	8.092050e-04
11.21	9.991864e-01	8.135772e-04
11.20	9.991820e-01	8.179733e-04
11.19	9.991776e-01	8.223935e-04
11.18	9.991732e-01	8.268377e-04
11.17	9.991687e-01	8.313063e-04
11.16	9.991642e-01	8.357992e-04
11.15	9.991597e-01	8.403167e-04
11.14	9.991551e-01	8.448589e-04
11.13	9.991506e-01	8.494259e-04
11.12	9.991460e-01	8.540179e-04
11.11	9.991414e-01	8.586349e-04
11.10	9.991367e-01	8.632772e-04
11.09	9.991321e-01	8.679448e-04
11.08	9.991274e-01	8.726380e-04
11.07	9.991226e-01	8.773568e-04
11.06	9.991179e-01	8.821014e-04
11.05	9.991131e-01	8.868720e-04
11.04	9.991083e-01	8.916686e-04
11.03	9.991035e-01	8.964915e-04
11.02	9.990987e-01	9.013407e-04
11.01	9.990938e-01	9.062165e-04
11.00	9.990889e-01	9.111189e-04
10.99	9.990840e-01	9.160481e-04
10.98	9.990790e-01	9.210043e-04
10.97	9.990740e-01	9.259876e-04
10.96	9.990690e-01	9.309982e-04
10.95	9.990640e-01	9.360361e-04
10.94	9.990589e-01	9.411017e-04
10.93	9.990538e-01	9.461950e-04
10.92	9.990487e-01	9.513161e-04
10.91	9.990435e-01	9.564653e-04
10.90	9.990384e-01	9.616426e-04
10.89	9.990332e-01	9.668483e-04
10.88	9.990279e-01	9.720825e-04
10.87	9.990227e-01	9.773453e-04
10.86	9.990174e-01	9.826369e-04
10.85	9.990120e-01	9.879576e-04
10.84	9.990067e-01	9.933073e-04
10.83	9.990013e-01	9.986864e-04
10.82	9.989959e-01	1.004095e-03
10.81	9.989905e-01	1.009533e-03
10.80	9.989850e-01	1.015001e-03
10.79	9.989795e-01	1.020499e-03
10.78	9.989740e-01	1.026027e-03
10.77	9.989684e-01	1.031585e-03
10.76	9.989628e-01	1.037174e-03
10.75	9.989572e-01	1.042793e-03
10.74	9.989516e-01	1.048443e-03
10.73	9.989459e-01	1.054124e-03
10.72	9.989402e-01	1.059837e-03
10.71	9.989344e-01	1.065580e-03
10.70	9.989286e-01	1.071355e-03
10.69	9.989228e-01	1.077162e-03
10.68	9.989170e-01	1.083001e-03
10.67	9.989111e-01	1.088871e-03
10.66	9.989052e-01	1.094774e-03
10.65	9.988993e-01	1.100709e-03
10.64	9.988933e-01	1.106677e-03
10.63	9.988873e-01	1.112677e-03
10.62	9.988813e-01	1.118710e-03
10.61	9.988752e-01	1.124777e-03
10.60	9.988691e-01	1.130877e-03
10.59	9.988630e-01	1.137010e-03
10.58	9.988568e-01	1.143177e-03
10.57	9.988506e-01	1.149377e-03
10.56	9.988444e-01	1.155612e-03
10.55	9.988381e-01	1.161881e-03
10.54	9.988318e-01	1.168184e-03
10.53	9.988255e-01	1.174522e-03
10.52	9.988191e-01	1.180895e-03
10.51	9.988127e-01	1.187303e-03
10.50	9.988063e-01	1.193745e-03
10.49	9.987998e-01	1.200224e-03
10.48	9.987933e-01	1.206738e-03
10.47	9.987867e-01	1.213287e-03
10.46	9.987801e-01	1.219873e-03
10.45	9.987735e-01	1.226495e-03
10.44	9.987668e-01	1.233153e-03
10.43	9.987602e-01	1.239847e-03
10.42	9.987534e-01	1.246579e-03
10.41	9.987467e-01	1.253347e-03
10.40	9.987398e-01	1.260153e-03
10.39	9.987330e-01	1.266996e-03
10.38	9.987261e-01	1.273877e-03
10.37	9.987192e-01	1.280795e-03
10.36	9.987122e-01	1.287752e-03
10.35	9.987053e-01	1.294747e-03
10.34	9.986982e-01	1.301780e-03
10.33	9.986911e-01	1.308852e-03
10.32	9.986840e-01	1.315963e-03
10.31	9.986769e-01	1.323113e-03
10.30	9.986697e-01	1.330302e-03
10.29	9.986625e-01	1.337531e-03
10.28	9.986552e-01	1.344799e-03
10.27	9.986479e-01	1.352108e-03
10.26	9.986405e-01	1.359457e-03
10.25	9.986332e-01	1.366846e-03
10.24	9.986257e-01	1.374276e-03
10.23	9.986183e-01	1.381747e-03
10.22	9.986107e-01	1.389259e-03
10.21	9.986032e-01	1.396812e-03
10.20	9.985956e-01	1.404407e-03
10.19	9.985880e-01	1.412043e-03
10.18	9.985803e-01	1.419722e-03
10.17	9.985726e-01	1.427443e-03
10.16	9.985648e-01	1.435206e-03
10.15	9.985570e-01	1.443012e-03
10.14	9.985491e-01	1.450862e-03
10.13	9.985412e-01	1.458754e-03
10.12	9.985333e-01	1.466690e-03
10.11	9.985253e-01	1.474670e-03
10.10	9.985173e-01	1.482693e-03
10.09	9.985092e-01	1.490761e-03
10.08	9.985011e-01	1.498873e-03
10.07	9.984930e-01	1.507030e-03
10.06	9.984848e-01	1.515232e-03
10.05	9.984765e-01	1.523479e-03
10.04	9.984682e-01	1.531772e-03
10.03	9.984599e-01	1.540110e-03
10.02	9.984515e-01	1.548495e-03
10.01	9.984431e-01	1.556925e-03
10.00	9.984346e-01	1.565402e-03
9.99	9.984261e-01	1.573926e-03
9.98	9.984175e-01	1.582497e-03
9.97	9.984089e-01	1.591115e-03
9.96	9.984002e-01	1.599781e-03
9.95	9.983915e-01	1.608494e-03
9.94	9.983827e-01	1.617255e-03
9.93	9.983739e-01	1.626065e-03
9.92	9.983651e-01	1.634924e-03
9.91	9.983562e-01	1.643831e-03
9.90	9.983472e-01	1.652788e-03
9.89	9.983382e-01	1.661794e-03
9.88	9.983292e-01	1.670849e-03
9.87	9.983200e-01	1.679955e-03
9.86	9.983109e-01	1.689111e-03
9.85	9.983017e-01	1.698318e-03
9.84	9.982924e-01	1.707575e-03
9.83	9.982831e-01	1.716883e-03
9.82	9.982738e-01	1.726243e-03
9.81	9.982643e-01	1.735655e-03
9.80	9.982549e-01	1.745119e-03
9.79	9.982454e-01	1.754635e-03
9.78	9.982358e-01	1.764203e-03
9.77	9.982262e-01	1.773825e-03
9.76	9.982165e-01	1.783499e-03
9.75	9.982068e-01	1.793227e-03
9.74	9.981970e-01	1.803009e-03
9.73	9.981872e-01	1.812845e-03
9.72	9.981773e-01	1.822735e-03
9.71	9.981673e-01	1.832680e-03
9.70	9.981573e-01	1.842680e-03
9.69	9.981473e-01	1.852735e-03
9.68	9.981372e-01	1.862846e-03
9.67	9.981270e-01	1.873013e-03
9.66	9.981168e-01	1.883236e-03
9.65	9.981065e-01	1.893516e-03
9.64	9.980961e-01	1.903852e-03
9.63	9.980858e-01	1.914246e-03
9.62	9.980753e-01	1.924697e-03
9.61	9.980648e-01	1.935206e-03
9.60	9.980542e-01	1.945774e-03
9.59	9.980436e-01	1.956399e-03
9.58	9.980329e-01	1.967084e-03
9.57	9.980222e-01	1.977828e-03
9.56	9.980114e-01	1.988631e-03
9.55	9.980005e-01	1.999494e-03
9.54	9.979896e-01	2.010417e-03
9.53	9.979786e-01	2.021401e-03
9.52	9.979676e-01	2.032446e-03
9.51	9.979564e-01	2.043552e-03
9.50	9.979453e-01	2.054719e-03
9.49	9.979341e-01	2.065948e-03
9.48	9.979228e-01	2.077240e-03
9.47	9.979114e-01	2.088594e-03
9.46	9.979000e-01	2.100011e-03
9.45	9.978885e-01	2.111491e-03
9.44	9.978770e-01	2.123035e-03
9.43	9.978654e-01	2.134643e-03
9.42	9.978537e-01	2.146315e-03
9.41	9.978419e-01	2.158052e-03
9.40	9.978301e-01	2.169854e-03
9.39	9.978183e-01	2.181722e-03
9.38	9.978063e-01	2.193656e-03
9.37	9.977943e-01	2.205655e-03
9.36	9.977823e-01	2.217721e-03
9.35	9.977701e-01	2.229855e-03
9.34	9.977579e-01	2.242055e-03
9.33	9.977457e-01	2.254324e-03
9.32	9.977333e-01	2.266660e-03
9.31	9.977209e-01	2.279065e-03
9.30	9.977085e-01	2.291539e-03
9.29	9.976959e-01	2.304082e-03
9.28	9.976833e-01	2.316694e-03
9.27	9.976706e-01	2.329377e-03
9.26	9.976579e-01	2.342130e-03
9.25	9.976450e-01	2.354954e-03
9.24	9.976322e-01	2.367850e-03
9.23	9.976192e-01	2.380816e-03
9.22	9.976061e-01	2.393855e-03
9.21	9.975930e-01	2.406967e-03
9.20	9.975798e-01	2.420151e-03
9.19	9.975666e-01	2.433409e-03
9.18	9.975533e-01	2.446740e-03
9.17	9.975399e-01	2.460146e-03
9.16	9.975264e-01	2.473626e-03
9.15	9.975128e-01	2.487181e-03
9.14	9.974992e-01	2.500811e-03
9.13	9.974855e-01	2.514517e-03
9.12	9.974717e-01	2.528300e-03
9.11	9.974578e-01	2.542159e-03
9.10	9.974439e-01	2.556095e-03
9.09	9.974299e-01	2.570109e-03
9.08	9.974158e-01	2.584200e-03
9.07	9.974016e-01	2.598371e-03
9.06	9.973874e-01	2.612620e-03
9.05	9.973731e-01	2.626948e-03
9.04	9.973586e-01	2.641356e-03
9.03	9.973442e-01	2.655845e-03
9.02	9.973296e-01	2.670414e-03
9.01	9.973149e-01	2.685064e-03
9.00	9.973002e-01	2.699796e-03
8.99	9.972854e-01	2.714610e-03
8.98	9.972705e-01	2.729506e-03
8.97	9.972555e-01	2.744486e-03
8.96	9.972405e-01	2.759549e-03
8.95	9.972253e-01	2.774696e-03
8.94	9.972101e-01	2.789927e-03
8.93	9.971948e-01	2.805243e-03
8.92	9.971794e-01	2.820645e-03
8.91	9.971639e-01	2.836133e-03
8.90	9.971483e-01	2.851707e-03
8.89	9.971326e-01	2.867367e-03
8.88	9.971169e-01	2.883115e-03
8.87	9.971010e-01	2.898951e-03
8.86	9.970851e-01	2.914876e-03
8.85	9.970691e-01	2.930889e-03
8.84	9.970530e-01	2.946991e-03
8.83	9.970368e-01	2.963184e-03
8.82	9.970205e-01	2.979467e-03
8.81	9.970042e-01	2.995840e-03
8.80	9.969877e-01	3.012305e-03
8.79	9.969711e-01	3.028862e-03
8.78	9.969545e-01	3.045512e-03
8.77	9.969377e-01	3.062254e-03
8.76	9.969209e-01	3.079090e-03
8.75	9.969040e-01	3.096021e-03
8.74	9.968870e-01	3.113045e-03
8.73	9.968698e-01	3.130165e-03
8.72	9.968526e-01	3.147380e-03
8.71	9.968353e-01	3.164692e-03
8.70	9.968179e-01	3.182101e-03
8.69	9.968004e-01	3.199606e-03
8.68	9.967828e-01	3.217210e-03
8.67	9.967651e-01	3.234912e-03
8.66	9.967473e-01	3.252713e-03
8.65	9.967294e-01	3.270614e-03
8.64	9.967114e-01	3.288614e-03
8.63	9.966933e-01	3.306716e-03
8.62	9.966751e-01	3.324918e-03
8.61	9.966568e-01	3.343223e-03
8.60	9.966384e-01	3.361630e-03
8.59	9.966199e-01	3.380140e-03
8.58	9.966012e-01	3.398754e-03
8.57	9.965825e-01	3.417472e-03
8.56	9.965637e-01	3.436294e-03
8.55	9.965448e-01	3.455222e-03
8.54	9.965257e-01	3.474256e-03
8.53	9.965066e-01	3.493397e-03
8.52	9.964874e-01	3.512645e-03
8.51	9.964680e-01	3.532001e-03
8.50	9.964485e-01	3.551465e-03
8.49	9.964290e-01	3.571038e-03
8.48	9.964093e-01	3.590721e-03
8.47	9.963895e-01	3.610514e-03
8.46	9.963696e-01	3.630419e-03
8.45	9.963496e-01	3.650434e-03
8.44	9.963294e-01	3.670562e-03
8.43	9.963092e-01	3.690803e-03
8.42	9.962888e-01	3.711158e-03
8.41	9.962684e-01	3.731627e-03
8.40	9.962478e-01	3.752210e-03
8.39	9.962271e-01	3.772909e-03
8.38	9.962063e-01	3.793724e-03
8.37	9.961853e-01	3.814656e-03
8.36	9.961643e-01	3.835706e-03
8.35	9.961431e-01	3.856873e-03
8.34	9.961218e-01	3.878160e-03
8.33	9.961004e-01	3.899566e-03
8.32	9.960789e-01	3.921092e-03
8.31	9.960573e-01	3.942739e-03
8.30	9.960355e-01	3.964508e-03
8.29	9.960136e-01	3.986399e-03
8.28	9.959916e-01	4.008413e-03
8.27	9.959694e-01	4.030551e-03
8.26	9.959472e-01	4.052813e-03
8.25	9.959248e-01	4.075200e-03
8.24	9.959023e-01	4.097713e-03
8.23	9.958796e-01	4.120353e-03
8.22	9.958569e-01	4.143120e-03
8.21	9.958340e-01	4.166015e-03
8.20	9.958110e-01	4.189039e-03
8.19	9.957878e-01	4.212192e-03
8.18	9.957645e-01	4.235476e-03
8.17	9.957411e-01	4.258891e-03
8.16	9.957176e-01	4.282437e-03
8.15	9.956939e-01	4.306116e-03
8.14	9.956701e-01	4.329928e-03
8.13	9.956461e-01	4.353875e-03
8.12	9.956220e-01	4.377956e-03
8.11	9.955978e-01	4.402173e-03
8.10	9.955735e-01	4.426526e-03
8.09	9.955490e-01	4.451016e-03
8.08	9.955244e-01	4.475645e-03
8.07	9.954996e-01	4.500412e-03
8.06	9.954747e-01	4.525318e-03
8.05	9.954496e-01	4.550365e-03
8.04	9.954244e-01	4.575554e-03
8.03	9.953991e-01	4.600884e-03
8.02	9.953736e-01	4.626357e-03
8.01	9.953480e-01	4.651974e-03
8.00	9.953223e-01	4.677735e-03
7.99	9.952964e-01	4.703642e-03
7.98	9.952703e-01	4.729694e-03
7.97	9.952441e-01	4.755894e-03
7.96	9.952178e-01	4.782241e-03
7.95	9.951913e-01	4.808738e-03
7.94	9.951646e-01	4.835383e-03
7.93	9.951378e-01	4.862180e-03
7.92	9.951109e-01	4.889127e-03
7.91	9.950838e-01	4.916227e-03
7.90	9.950565e-01	4.943480e-03
7.89	9.950291e-01	4.970886e-03
7.88	9.950016e-01	4.998448e-03
7.87	9.949738e-01	5.026165e-03
7.86	9.949460e-01	5.054039e-03
7.85	9.949179e-01	5.082071e-03
7.84	9.948897e-01	5.110261e-03
7.83	9.948614e-01	5.138610e-03
7.82	9.948329e-01	5.167120e-03
