Gene 1	Gene 2	Reprod BP	Reprod PB	Reprod PP	Literature	PullDown	PullDown Exact	Common baits	Common bait count BP	Common bait count PB	Gene 2 wanted	Prey redund level	Interolog	Mock	Prey PullDown Count	Bait geneid match	Prey geneid match	Bait and Prey geneid match	orf=0	Basic filter	Bait motifs	Prey motifs	Prey motif max	BP MMIs	PB MMIs	PP MMIs
207	441177	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	7150	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	27085	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	27327	3	0	0			0	207_all	1	0		3.0		0	0	1	3	3	0	0			0			
207	167465	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	562393	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	23151	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	5789	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	3895	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	114088	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	201965	2	0	0			0	207_all	1	0		2.0		0	0	1	2	2	0	0			0			
207	23332	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	391850	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	729395	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	1	0			0			
207	9991	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	23645	1	0	0			0	207_all	1	0		1.0		1	0	1	1	1	1	0			0			
207	441432	8	0	0			0	207_all	1	0		1.625		6	0	1	8	8	0	0			0			
207	60412	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	642976	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	6616	1	0	0			0	207_all	1	0		1.0		1	0	1	1	1	0	0			0			
207	7482	3	0	8			0	3164_1..807,207_all	1	0		1.3333333333333333		3	0	1	3	3	0	0			0			
207	124535	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	8476	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	85453	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	210126	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	477283	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	7993	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	5796	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	29793	1	0	10			0	3164_1..807,207_all	1	0		1.0		1	0	1	1	1	0	0			0			
207	2750	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	7994	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	3535	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	10718	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	2029	3	0	0			0	207_all	1	0		1.3333333333333333		2	0	1	3	3	0	0			0			
207	26047	1	0	1			0	3164_1..807,207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	677806	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	654342	3	0	0			0	207_all	1	0		0.0		1	0	1	3	3	0	0			0			
207	5058	1	0	1			0	3164_1..807,207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	147685	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	286183	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	3062	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	26355	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	442038	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	3064	1	0	0	12062094		0	207_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
207	83698	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	8404	3	0	0			0	207_all	1	0		1.3333333333333333		0	0	1	3	3	2	0			0			
207	9758	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	79844	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	6418	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	133609	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	6622	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	9811	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	29074	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	403412	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	10762	2	0	0			0	207_all	1	0		2.0		0	0	1	2	2	2	0			0			
207	81846	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	10481	1	0	0			0	207_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
207	221692	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	27342	2	0	0			0	207_all	1	0	TF	0.0		1	0	1	2	2	0	0			0			
207	122942	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	57628	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	23215	2	0	0			0	207_all	1	0		0.5		0	0	1	2	2	2	0			0			
207	347381	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	5168	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	1272	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	2700	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	14168	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	390883	2	0	0			0	207_all	1	0		0.0		0	0	1	2	2	0	0			0			
207	11630	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	118427	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	1	0			0			
207	732304	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	1	0			0			
207	76894	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	56957	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	2124	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	4155	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	348094	1	0	0			0	207_all	1	0	CALM	0.0		0	0	1	1	1	0	0			0			
207	11254	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	440345	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	5997	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	7074	1	0	0			0	207_all	1	0		0.0		0	0	1	1	1	0	0			0			
207	89874	1	0	1			0	3164_1..807,207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	56079	1	0	0			0	207_all	1	0		1.0		0	0	1	1	1	0	0			0			
207	351	2	0	0			0	207_all	1	0	Ctm	2.0		2	0	1	2	2	2	0			0			
207	5451	1	0	0			0	207_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
207	8854	2	0	0			0	207_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	55616	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	401398	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	84623	3	0	19			0	5092_all,4087_all,54361_all,5881_all,5468_all,10133_460..558	1	0	Other,Other,Other	0.0		2	0	1	3	3	0	0			0			
10133	133022	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	23362	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	2534	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	131566	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	387895	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	4140	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	818	1	0	0			0	10133_460..558	1	0	CALM	1.0		0	0	1	1	1	0	0			0			
10133	51069	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	84303	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	22762	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	6154	1	0	4			0	10133_460..558,5881_all,4087_all	1	0	RP,RP,RP,RP	0.0		0	0	1	1	1	0	0			0			
10133	6093	1	0	2			0	10133_460..558,5092_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	80124	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	5300	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	644767	1	0	2			0	10133_460..558,5092_all,4087_all	1	0		0.0		1	0	1	1	1	0	0			0			
10133	10969	1	0	1			0	10133_460..558,5881_all	1	0		1.0		0	0	1	1	1	1	1			0			
10133	292	1	0	1			0	10133_460..558,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	378938	1	0	36			0	5092_all,4087_all,54361_all,5881_all,5468_all,10133_460..558	1	0		1.0		1	0	1	1	1	0	0			0			
10133	3778	1	0	2			0	10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	64689	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	2824	1	0	4			0	5468_all,10133_460..558,5881_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	2823	1	0	3			0	10133_460..558,5881_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	440552	1	0	2			0	10133_460..558,5092_all,4087_all	1	0		1.0		1	0	1	1	1	0	0			0			
10133	130162	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	159989	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	153527	1	0	2			0	10133_460..558,54361_all,4087_all	1	0	TF	1.0		0	0	1	1	1	1	1			0			
10133	4212	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	64359	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	444	1	0	1			0	10133_460..558,5092_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	6934	1	0	0			0	10133_460..558	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	200095	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	348980	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	640	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	9414	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	25871	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	115294	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	139324	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	55719	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	2	2			0			
10133	10142	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	9734	1	0	1			0	5468_all,10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	90362	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	9738	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	9328	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	5138	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	0	0			0			
10133	23244	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	5136	1	0	1			0	10133_460..558,54361_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	58533	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	84059	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	6209	2	0	4			0	5468_all,10133_460..558,5092_all,4087_all	1	0	RP	2.0		0	0	1	2	2	0	0			0			
10133	91522	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	645763	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	728215	3	0	6			0	10133_460..558,5092_all,4087_all	1	0		0.33333333333333331		0	0	1	3	3	0	0			0			
10133	4774	1	0	0			0	10133_460..558	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	1996	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	388815	1	0	3			0	10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	642776	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	8831	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	1	1			0			
10133	96829	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	231	1	0	1			0	10133_460..558,54361_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	10728	1	0	1			0	10133_460..558,5092_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	1059	1	0	1			0	10133_460..558,5092_all	1	0	TF	1.0		0	0	1	1	1	1	1			0			
10133	5923	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	54076	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	10726	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	231464	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	1889	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	8796	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	3119	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	4916	1	0	4			0	5468_all,10133_460..558,5092_all,5881_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	11163	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	7189	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	5757	1	0	12			0	5468_all,10133_460..558,5092_all,4087_all	1	0	TF	1.0		1	0	1	1	1	1	0			0			
10133	2530	1	0	1			0	10133_460..558,5092_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23025	1	0	1			0	10133_460..558,5881_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	29068	1	0	1			0	10133_460..558,4087_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	819597	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	9369	1	0	11			0	5468_all,10133_460..558,5881_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	84991	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	64067	1	0	4			0	10133_460..558,54361_all,5881_all,4087_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	150864	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	319120	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	5587	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	3798	1	0	7			0	10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	211612	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	6579	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	4869	1	0	2			0	5468_all,10133_460..558,4087_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	92140	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23293	1	0	1			0	10133_460..558,5092_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	158399	1	0	1			0	10133_460..558,4087_all	1	0	TF	1.0		0	0	1	1	1	1	0			0			
10133	10285	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	2	0			0			
10133	55334	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	23274	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	9705	2	0	6			0	5468_all,10133_460..558,5092_all,4087_all	1	0	TF	1.0		1	0	1	2	2	0	0			0			
10133	6711	1	0	3			0	10133_460..558,54361_all,5881_all	1	0		1.0		1	0	1	1	1	1	0			0			
10133	4139	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	6168	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	1			0			
10133	4131	2	0	19			0	5092_all,4087_all,54361_all,5881_all,5468_all,10133_460..558	1	0		0.5		1	0	1	2	2	1	0			0			
10133	4133	1	0	4			0	10133_460..558,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	7528	1	0	0			0	10133_460..558	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	54920	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	6855	1	0	3			0	10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	9879	1	0	1			0	10133_460..558,5881_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	64398	1	0	1			0	10133_460..558,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	10198	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	128866	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	2	0			0			
10133	158931	1	0	3			0	10133_460..558,5881_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	114761	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	1719	1	0	3			0	10133_460..558,5092_all,4087_all	1	0		1.0		1	0	1	1	1	0	0			0			
10133	84978	1	0	2			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	4978	1	0	6			0	5468_all,10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	253943	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	54022	2	0	0			0	10133_460..558	1	0		0.0		0	0	1	2	2	0	0			0			
10133	285590	1	0	1			0	10133_460..558,5092_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	64693	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	4542	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	3658704	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	0	0			0			
10133	81617	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	392298	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	10905	1	0	2			0	10133_460..558,5092_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	64161	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	154215	1	0	3			0	5468_all,10133_460..558,5092_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	79677	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	2	0			0			
10133	129685	1	0	1			0	10133_460..558,4087_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	152330	2	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	2	2	0	0			0			
10133	619563	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	5031	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	153129	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	283598	1	0	1			0	10133_460..558,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	6921	1	0	1			0	10133_460..558,4087_all	1	0	TF	1.0		0	0	1	1	1	1	0			0			
10133	4536	5	0	16			0	5468_all,10133_460..558,54361_all,5092_all,4087_all	1	0		1.2		4	0	1	5	5	0	0			0			
10133	9975	1	0	0			0	10133_460..558	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	26038	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	3084	1	0	3			0	5468_all,10133_460..558,54361_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	26030	1	0	1			0	5468_all,10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	10152	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	2	0			0			
10133	2626	1	0	1			0	10133_460..558,4087_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	10154	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	10409	1	0	1			0	10133_460..558,5092_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	11238	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	9586	4	0	0			0	10133_460..558	1	0	TF	4.0		0	0	1	4	4	0	0			0			
10133	10395	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	8573	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	23231	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23230	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23233	1	0	1			0	10133_460..558,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	392636	1	0	4			0	5468_all,10133_460..558,54361_all,5881_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	728755	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	7569	1	0	0			0	10133_460..558	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	63877	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	84186	2	0	4			0	5468_all,10133_460..558,54361_all,5092_all	1	0	TF	0.5		0	0	1	2	2	0	0			0			
10133	7763	1	0	1			0	10133_460..558,4087_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	762320	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	0	0			0			
10133	7402	2	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	2	2	0	0			0			
10133	10400	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	654342	2	0	15			0	10133_460..558,5092_all,5881_all,4087_all	1	0		0.0		0	0	1	2	2	0	0			0			
10133	387718	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	0	0			0			
10133	474326	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23426	1	0	2			0	10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	145389	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	5218	1	0	1			0	10133_460..558,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	24145	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	400927	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	10082	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	322	1	0	0			0	10133_460..558	1	0	TF	1.0		0	0	1	1	1	0	0			0			
10133	8924	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	324	1	0	2			0	10133_460..558,5881_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	9955	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	9899	1	0	3			0	10133_460..558,54361_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	22894	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	775	2	0	2			0	10133_460..558,5092_all,4087_all	1	0		2.0		0	0	1	2	2	0	0			0			
10133	773	1	0	1			0	5468_all,10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	339291	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	55964	1	0	0			0	10133_460..558	1	0	TF	0.0		0	0	1	1	1	0	0			0			
10133	57700	1	0	1			0	10133_460..558,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	78986	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	79158	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	93556	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	550112	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	27353	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	64478	1	0	4			0	10133_460..558,5092_all,5881_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
10133	389941	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23049	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	1	0			0			
10133	667	2	0	1			0	5468_all,10133_460..558	1	0		1.0		0	0	1	2	2	0	0			0			
10133	664	1	0	1			0	10133_460..558,54361_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	23040	9	0	43			0	10133_460..558,54361_all,5092_all,5881_all,4087_all	1	0	TF	0.0		9	0	1	9	9	0	0			0			
10133	4677	2	0	1			0	10133_460..558,4087_all	1	0		2.0		0	0	1	2	2	2	0			0			
10133	80144	1	0	1			0	10133_460..558,5092_all	1	0		0.0		0	0	1	1	1	0	0			0			
10133	6009	2	0	0			0	10133_460..558	1	0		2.0		0	0	1	2	2	2	0			0			
10133	83737	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	284269	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	3662394	1	0	0			0	10133_460..558	1	0		0.0		1	0	1	1	1	0	0			0			
10133	26278	1	0	1			0	10133_460..558,5092_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	26279	1	0	0			0	10133_460..558	1	0		0.0		0	0	1	1	1	0	0			0			
10133	9378	1	0	6			0	10133_460..558,5092_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
10133	10351	1	0	0			0	10133_460..558	1	0		1.0		0	0	1	1	1	0	0			0			
10133	23768	1	0	1			0	10133_460..558,4087_all	1	0		1.0		1	0	1	1	1	0	0			0			
