Object Name in SGD	key	alias	Taxon ID
S000007287	15S_RRNA	15S_rRNA|15S_RRNA_2	taxon:4932
S000007287	15S_RRNA	15S_rRNA|15S_RRNA_2	taxon:4932
S000007287	15S_RRNA	15S_rRNA|15S_RRNA_2	taxon:4932
S000007287	15S_RRNA	15S_rRNA|15S_RRNA_2	taxon:4932
S000007288	21S_RRNA	21S_rRNA|21S_rRNA_3|21S_rRNA_4	taxon:4932
S000007288	21S_RRNA	21S_rRNA|21S_rRNA_3|21S_rRNA_4	taxon:4932
S000007288	21S_RRNA	21S_rRNA|21S_rRNA_3|21S_rRNA_4	taxon:4932
S000007288	21S_RRNA	21S_rRNA|21S_rRNA_3|21S_rRNA_4	taxon:4932
S000007288	21S_RRNA	21S_rRNA|21S_rRNA_3|21S_rRNA_4	taxon:4932
S000007288	21S_RRNA	21S_rRNA|21S_rRNA_3|21S_rRNA_4	taxon:4932
S000004660	AAC1	YMR056C	taxon:4932
S000004660	AAC1	YMR056C	taxon:4932
S000004660	AAC1	YMR056C	taxon:4932
S000004660	AAC1	YMR056C	taxon:4932
S000000289	AAC3	YBR085W|ANC3	taxon:4932
S000000289	AAC3	YBR085W|ANC3	taxon:4932
S000000289	AAC3	YBR085W|ANC3	taxon:4932
S000000289	AAC3	YBR085W|ANC3	taxon:4932
S000000289	AAC3	YBR085W|ANC3	taxon:4932
S000003916	AAD10	YJR155W	taxon:4932
S000003916	AAD10	YJR155W	taxon:4932
S000003916	AAD10	YJR155W	taxon:4932
S000005275	AAD14	YNL331C	taxon:4932
S000005275	AAD14	YNL331C	taxon:4932
S000005275	AAD14	YNL331C	taxon:4932
S000005525	AAD15	YOL165C	taxon:4932
S000005525	AAD15	YOL165C	taxon:4932
S000005525	AAD15	YOL165C	taxon:4932
S000001837	AAD16	YFL057C	taxon:4932
S000001837	AAD16	YFL057C	taxon:4932
S000001837	AAD16	YFL057C	taxon:4932
S000000704	AAD3	YCR107W	taxon:4932
S000000704	AAD3	YCR107W	taxon:4932
S000000704	AAD3	YCR107W	taxon:4932
S000002402	AAD4	YDL243C	taxon:4932
S000002402	AAD4	YDL243C	taxon:4932
S000002402	AAD4	YDL243C	taxon:4932
S000001838	AAD6	YFL056C	taxon:4932
S000001838	AAD6	YFL056C	taxon:4932
S000001838	AAD6	YFL056C	taxon:4932
S000005085	AAH1	YNL141W	taxon:4932
S000005085	AAH1	YNL141W	taxon:4932
S000005085	AAH1	YNL141W	taxon:4932
S000005085	AAH1	YNL141W	taxon:4932
S000001089	AAP1	YHR047C|AAP1'	taxon:4932
S000001089	AAP1	YHR047C|AAP1'	taxon:4932
S000001089	AAP1	YHR047C|AAP1'	taxon:4932
S000001089	AAP1	YHR047C|AAP1'	taxon:4932
S000001089	AAP1	YHR047C|AAP1'	taxon:4932
S000000170	AAR2	YBL074C	taxon:4932
S000000170	AAR2	YBL074C	taxon:4932
S000000170	AAR2	YBL074C	taxon:4932
S000000170	AAR2	YBL074C	taxon:4932
S000001589	AAT1	YKL106W	taxon:4932
S000001589	AAT1	YKL106W	taxon:4932
S000001589	AAT1	YKL106W	taxon:4932
S000001589	AAT1	YKL106W	taxon:4932
S000001589	AAT1	YKL106W	taxon:4932
S000001589	AAT1	YKL106W	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000004017	AAT2	YLR027C|ASP5	taxon:4932
S000003087	ABC1	YGL119W|COQ8	taxon:4932
S000003087	ABC1	YGL119W|COQ8	taxon:4932
S000003087	ABC1	YGL119W|COQ8	taxon:4932
S000003087	ABC1	YGL119W|COQ8	taxon:4932
S000003087	ABC1	YGL119W|COQ8	taxon:4932
S000003087	ABC1	YGL119W|COQ8	taxon:4932
S000000440	ABD1	YBR236C	taxon:4932
S000000440	ABD1	YBR236C	taxon:4932
S000000440	ABD1	YBR236C	taxon:4932
S000000440	ABD1	YBR236C	taxon:4932
S000000440	ABD1	YBR236C	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000001595	ABF1	YKL112W|BAF1|OBF1|REB2|SBF1	taxon:4932
S000004676	ABF2	YMR072W	taxon:4932
S000004676	ABF2	YMR072W	taxon:4932
S000004676	ABF2	YMR072W	taxon:4932
S000004676	ABF2	YMR072W	taxon:4932
S000004676	ABF2	YMR072W	taxon:4932
S000004676	ABF2	YMR072W	taxon:4932
S000003869	ABM1	YJR108W	taxon:4932
S000003869	ABM1	YJR108W	taxon:4932
S000003869	ABM1	YJR108W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000000684	ABP1	YCR088W	taxon:4932
S000005765	ABP140	YOR239W|YOR240W	taxon:4932
S000005765	ABP140	YOR239W|YOR240W	taxon:4932
S000005765	ABP140	YOR239W|YOR240W	taxon:4932
S000005765	ABP140	YOR239W|YOR240W	taxon:4932
S000005765	ABP140	YOR239W|YOR240W	taxon:4932
S000005765	ABP140	YOR239W|YOR240W	taxon:4932
S000005316	ABZ1	YNR033W	taxon:4932
S000005316	ABZ1	YNR033W	taxon:4932
S000005316	ABZ1	YNR033W	taxon:4932
S000005316	ABZ1	YNR033W	taxon:4932
S000004902	ABZ2	YMR289W	taxon:4932
S000004902	ABZ2	YMR289W	taxon:4932
S000004902	ABZ2	YMR289W	taxon:4932
S000000847	ACA1	YER045C	taxon:4932
S000000847	ACA1	YER045C	taxon:4932
S000000847	ACA1	YER045C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000003269	ACB1	YGR037C	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000005299	ACC1	YNR016C|ABP2|FAS3|MTR7	taxon:4932
S000004121	ACE2	YLR131C	taxon:4932
S000004121	ACE2	YLR131C	taxon:4932
S000004121	ACE2	YLR131C	taxon:4932
S000004121	ACE2	YLR131C	taxon:4932
S000004121	ACE2	YLR131C	taxon:4932
S000004121	ACE2	YLR131C	taxon:4932
S000004134	ACF2	YLR144C|ENG2|PCA1	taxon:4932
S000004134	ACF2	YLR144C|ENG2|PCA1	taxon:4932
S000004134	ACF2	YLR144C|ENG2|PCA1	taxon:4932
S000003843	ACF4	YJR083C	taxon:4932
S000003843	ACF4	YJR083C	taxon:4932
S000003843	ACF4	YJR083C	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000000111	ACH1	YBL015W	taxon:4932
S000002362	ACK1	YDL203C	taxon:4932
S000002362	ACK1	YDL203C	taxon:4932
S000002362	ACK1	YDL203C	taxon:4932
S000006188	ACM1	YPL267W	taxon:4932
S000006188	ACM1	YPL267W	taxon:4932
S000006188	ACM1	YPL267W	taxon:4932
S000002919	ACN9	YDR511W	taxon:4932
S000002919	ACN9	YDR511W	taxon:4932
S000002919	ACN9	YDR511W	taxon:4932
S000002919	ACN9	YDR511W	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000004295	ACO1	YLR304C|GLU1	taxon:4932
S000003736	ACO2	YJL200C	taxon:4932
S000003736	ACO2	YJL200C	taxon:4932
S000003736	ACO2	YJL200C	taxon:4932
S000003736	ACO2	YJL200C	taxon:4932
S000001675	ACP1	YKL192C	taxon:4932
S000001675	ACP1	YKL192C	taxon:4932
S000001675	ACP1	YKL192C	taxon:4932
S000001675	ACP1	YKL192C	taxon:4932
S000000050	ACS1	YAL054C|FUN44	taxon:4932
S000000050	ACS1	YAL054C|FUN44	taxon:4932
S000000050	ACS1	YAL054C|FUN44	taxon:4932
S000000050	ACS1	YAL054C|FUN44	taxon:4932
S000000050	ACS1	YAL054C|FUN44	taxon:4932
S000004143	ACS2	YLR153C	taxon:4932
S000004143	ACS2	YLR153C	taxon:4932
S000004143	ACS2	YLR153C	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000001855	ACT1	YFL039C|ABY1|END7|actin	taxon:4932
S000002856	ADA2	YDR448W|SWI8	taxon:4932
S000002856	ADA2	YDR448W|SWI8	taxon:4932
S000002856	ADA2	YDR448W|SWI8	taxon:4932
S000002856	ADA2	YDR448W|SWI8	taxon:4932
S000002856	ADA2	YDR448W|SWI8	taxon:4932
S000002856	ADA2	YDR448W|SWI8	taxon:4932
S000004796	ADD37	YMR184W	taxon:4932
S000004796	ADD37	YMR184W	taxon:4932
S000004796	ADD37	YMR184W	taxon:4932
S000001689	ADD66	YKL206C	taxon:4932
S000001689	ADD66	YKL206C	taxon:4932
S000001689	ADD66	YKL206C	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000000070	ADE1	YAR015W	taxon:4932
S000005164	ADE12	YNL220W|BRA9	taxon:4932
S000005164	ADE12	YNL220W|BRA9	taxon:4932
S000005164	ADE12	YNL220W|BRA9	taxon:4932
S000005164	ADE12	YNL220W|BRA9	taxon:4932
S000005164	ADE12	YNL220W|BRA9	taxon:4932
S000004351	ADE13	YLR359W|BRA1|BRA8	taxon:4932
S000004351	ADE13	YLR359W|BRA1|BRA8	taxon:4932
S000004351	ADE13	YLR359W|BRA1|BRA8	taxon:4932
S000004351	ADE13	YLR359W|BRA1|BRA8	taxon:4932
S000004351	ADE13	YLR359W|BRA1|BRA8	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004018	ADE16	YLR028C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000004727	ADE17	YMR120C	taxon:4932
S000005654	ADE2	YOR128C	taxon:4932
S000005654	ADE2	YOR128C	taxon:4932
S000005654	ADE2	YOR128C	taxon:4932
S000005654	ADE2	YOR128C	taxon:4932
S000005654	ADE2	YOR128C	taxon:4932
S000005654	ADE2	YOR128C	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000003436	ADE3	YGR204W	taxon:4932
S000004915	ADE4	YMR300C	taxon:4932
S000004915	ADE4	YMR300C	taxon:4932
S000004915	ADE4	YMR300C	taxon:4932
S000004915	ADE4	YMR300C	taxon:4932
S000004915	ADE4	YMR300C	taxon:4932
S000004915	ADE4	YMR300C	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003203	"ADE5,7"	YGL234W	taxon:4932
S000003293	ADE6	YGR061C	taxon:4932
S000003293	ADE6	YGR061C	taxon:4932
S000003293	ADE6	YGR061C	taxon:4932
S000003293	ADE6	YGR061C	taxon:4932
S000003293	ADE6	YGR061C	taxon:4932
S000002816	ADE8	YDR408C	taxon:4932
S000002816	ADE8	YDR408C	taxon:4932
S000002816	ADE8	YDR408C	taxon:4932
S000002816	ADE8	YDR408C	taxon:4932
S000002816	ADE8	YDR408C	taxon:4932
S000002816	ADE8	YDR408C	taxon:4932
S000005446	ADH1	YOL086C|ADC1	taxon:4932
S000005446	ADH1	YOL086C|ADC1	taxon:4932
S000005446	ADH1	YOL086C|ADC1	taxon:4932
S000005446	ADH1	YOL086C|ADC1	taxon:4932
S000005446	ADH1	YOL086C|ADC1	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004918	ADH2	YMR303C|ADR2	taxon:4932
S000004688	ADH3	YMR083W	taxon:4932
S000004688	ADH3	YMR083W	taxon:4932
S000004688	ADH3	YMR083W	taxon:4932
S000004688	ADH3	YMR083W	taxon:4932
S000003225	ADH4	YGL256W|NRC465|ZRG5	taxon:4932
S000003225	ADH4	YGL256W|NRC465|ZRG5	taxon:4932
S000003225	ADH4	YGL256W|NRC465|ZRG5	taxon:4932
S000000349	ADH5	YBR145W	taxon:4932
S000000349	ADH5	YBR145W	taxon:4932
S000000349	ADH5	YBR145W	taxon:4932
S000000349	ADH5	YBR145W	taxon:4932
S000004937	ADH6	YMR318C|ADHVI	taxon:4932
S000004937	ADH6	YMR318C|ADHVI	taxon:4932
S000004937	ADH6	YMR318C|ADHVI	taxon:4932
S000004937	ADH6	YMR318C|ADHVI	taxon:4932
S000000702	ADH7	YCR105W|ADHVII	taxon:4932
S000000702	ADH7	YCR105W|ADHVII	taxon:4932
S000000702	ADH7	YCR105W|ADHVII	taxon:4932
S000000702	ADH7	YCR105W|ADHVII	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000004611	ADI1	YMR009W	taxon:4932
S000002634	ADK1	YDR226W|AKY1|AKY2	taxon:4932
S000002634	ADK1	YDR226W|AKY1|AKY2	taxon:4932
S000002634	ADK1	YDR226W|AKY1|AKY2	taxon:4932
S000002634	ADK1	YDR226W|AKY1|AKY2	taxon:4932
S000002634	ADK1	YDR226W|AKY1|AKY2	taxon:4932
S000000972	ADK2	YER170W|AKY3|PAK3	taxon:4932
S000000972	ADK2	YER170W|AKY3|PAK3	taxon:4932
S000000972	ADK2	YER170W|AKY3|PAK3	taxon:4932
S000000972	ADK2	YER170W|AKY3|PAK3	taxon:4932
S000000972	ADK2	YER170W|AKY3|PAK3	taxon:4932
S000003866	ADO1	YJR105W	taxon:4932
S000003866	ADO1	YJR105W	taxon:4932
S000003866	ADO1	YJR105W	taxon:4932
S000003866	ADO1	YJR105W	taxon:4932
S000003866	ADO1	YJR105W	taxon:4932
S000003866	ADO1	YJR105W	taxon:4932
S000000604	ADP1	YCR011C	taxon:4932
S000000604	ADP1	YCR011C	taxon:4932
S000000604	ADP1	YCR011C	taxon:4932
S000000604	ADP1	YCR011C	taxon:4932
S000000604	ADP1	YCR011C	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000002624	ADR1	YDR216W	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000000603	ADY2	YCR010C|ATO1	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000002398	ADY3	YDL239C	taxon:4932
S000004217	ADY4	YLR227C	taxon:4932
S000004217	ADY4	YLR227C	taxon:4932
S000004217	ADY4	YLR227C	taxon:4932
S000004217	ADY4	YLR227C	taxon:4932
S000004217	ADY4	YLR227C	taxon:4932
S000004217	ADY4	YLR227C	taxon:4932
S000004668	AEP1	YMR064W|NCA1	taxon:4932
S000004668	AEP1	YMR064W|NCA1	taxon:4932
S000004668	AEP1	YMR064W|NCA1	taxon:4932
S000004895	AEP2	YMR282C|ATP13	taxon:4932
S000004895	AEP2	YMR282C|ATP13	taxon:4932
S000004895	AEP2	YMR282C|ATP13	taxon:4932
S000004895	AEP2	YMR282C|ATP13	taxon:4932
S000005926	AEP3	YPL005W	taxon:4932
S000005926	AEP3	YPL005W	taxon:4932
S000005926	AEP3	YPL005W	taxon:4932
S000005926	AEP3	YPL005W	taxon:4932
S000005926	AEP3	YPL005W	taxon:4932
S000005926	AEP3	YPL005W	taxon:4932
S000000778	AFG1	YEL052W	taxon:4932
S000000778	AFG1	YEL052W	taxon:4932
S000000778	AFG1	YEL052W	taxon:4932
S000000778	AFG1	YEL052W	taxon:4932
S000004389	AFG2	YLR397C|DRG1	taxon:4932
S000004389	AFG2	YLR397C|DRG1	taxon:4932
S000004389	AFG2	YLR397C|DRG1	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000000819	AFG3	YER017C|YTA10	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000002492	AFR1	YDR085C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000006123	AFT2	YPL202C	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000005327	AGA1	YNR044W	taxon:4932
S000003000	AGA2	YGL032C	taxon:4932
S000003000	AGA2	YGL032C	taxon:4932
S000003000	AGA2	YGL032C	taxon:4932
S000003000	AGA2	YGL032C	taxon:4932
S000006225	AGC1	YPR021C	taxon:4932
S000006225	AGC1	YPR021C	taxon:4932
S000006225	AGC1	YPR021C	taxon:4932
S000006225	AGC1	YPR021C	taxon:4932
S000006225	AGC1	YPR021C	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000002932	AGE1	YDR524C|SAT1	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000001306	AGE2	YIL044C|SAT2	taxon:4932
S000000530	AGP1	YCL025C|YCC5	taxon:4932
S000000530	AGP1	YCL025C|YCC5	taxon:4932
S000000530	AGP1	YCL025C|YCC5	taxon:4932
