id	symbol	sid	xref_key	xref_dbname
1871123	RGP1	97048	YDR137W	SGD
1871124	RGR1	97048	MED14	SGD
1871124	RGR1	97048	YLR071C	SGD
1871125	RGS2	97048	YOR107W	SGD
1871126	RGT1	97048	YKL038W	SGD
1871127	RGT2	97048	YDL138W	SGD
1871128	RHB1	97048	RSG1	SGD
1871128	RHB1	97048	YCR027C	SGD
1871129	RHO1	97048	YPR165W	SGD
1871130	RHO2	97048	YNL090W	SGD
1871131	RHO3	97048	YIL118W	SGD
1871132	RHO4	97048	YKR055W	SGD
1871133	RHO5	97048	YNL180C	SGD
1871134	RHR2	97048	GPP1	SGD
1871134	RHR2	97048	YIL053W	SGD
1871135	RIA1	97048	EFL1	SGD
1871135	RIA1	97048	YNL163C	SGD
1871136	RIB1	97048	YBL033C	SGD
1871137	RIB2	97048	PUS8	SGD
1871137	RIB2	97048	YOL066C	SGD
1871138	RIB3	97048	YDR487C	SGD
1871139	RIB4	97048	YOL143C	SGD
1871140	RIB5	97048	YBR256C	SGD
1871141	RIB7	97048	YBR153W	SGD
1871142	RIC1	97048	YLR039C	SGD
1871143	RIF1	97048	YBR275C	SGD
1871144	RIF2	97048	YLR453C	SGD
1871145	RIM1	97048	YCR028C-A	SGD
1871146	RIM101	97048	RIM1	SGD
1871146	RIM101	97048	YHL027W	SGD
1871147	RIM11	97048	GSK3	SGD
1871147	RIM11	97048	MDS1	SGD
1871147	RIM11	97048	YMR139W	SGD
1871148	RIM13	97048	CPL1	SGD
1871148	RIM13	97048	YMR154C	SGD
1871149	RIM15	97048	TAK1	SGD
1871149	RIM15	97048	YFL033C	SGD
1871150	RIM2	97048	YBR192W	SGD
1871151	RIM20	97048	YOR275C	SGD
1871152	RIM21	97048	PAL2	SGD
1871152	RIM21	97048	YNL294C	SGD
1871153	RIM4	97048	YHL024W	SGD
1871154	RIM8	97048	PAL3	SGD
1871154	RIM8	97048	YGL045W	SGD
1871154	RIM8	97048	YGL046W	SGD
1871155	RIM9	97048	YMR063W	SGD
1871156	RIO1	97048	RRP10	SGD
1871156	RIO1	97048	YOR119C	SGD
1871157	RIO2	97048	YNL207W	SGD
1871158	RIP1	97048	YEL024W	SGD
1871159	RIS1	97048	DIS1	SGD
1871159	RIS1	97048	YOR191W	SGD
1871160	RIT1	97048	YMR283C	SGD
1871161	RIX1	97048	IPI2	SGD
1871161	RIX1	97048	YHR197W	SGD
1871162	RIX7	97048	YLL034C	SGD
1871163	RKI1	97048	YOR095C	SGD
1871164	RKM1	97048	YPL208W	SGD
1871165	RKM2	97048	YDR198C	SGD
1871166	RKR1	97048	YMR247C	SGD
1871167	RLF2	97048	CAC1	SGD
1871167	RLF2	97048	YPR018W	SGD
1871168	RLI1	97048	YDR091C	SGD
1871169	RLM1	97048	YPL089C	SGD
1871170	RLP24	97048	YLR009W	SGD
1871171	RLP7	97048	RPL7	SGD
1871171	RLP7	97048	YNL002C	SGD
1871172	RLR1	97048	LDB5	SGD
1871172	RLR1	97048	THO2	SGD
1871172	RLR1	97048	YNL139C	SGD
1871172	RLR1	97048	ZRG13	SGD
1871173	RMA1	97048	YKL132C	SGD
1871174	RMD1	97048	YDL001W	SGD
1871175	RMD11	97048	YHL023C	SGD
1871176	RMD5	97048	GID2	SGD
1871176	RMD5	97048	YDR255C	SGD
1871177	RMD6	97048	YEL072W	SGD
1871178	RMD8	97048	YFR048W	SGD
1871179	RMD9	97048	YGL107C	SGD
1871180	RME1	97048	CSP1	SGD
1871180	RME1	97048	YGR044C	SGD
1871181	RMI1	97048	NCE4	SGD
1871181	RMI1	97048	YPL024W	SGD
1871182	RML2	97048	YEL050C	SGD
1871183	RMP1	97048	YLR145W	SGD
1871184	RMT2	97048	YDR465C	SGD
1871185	RNA1	97048	YMR235C	SGD
1871186	RNA14	97048	YMR061W	SGD
1871187	RNA15	97048	YGL044C	SGD
1871188	RNH1	97048	YMR234W	SGD
1871189	RNH201	97048	Rnh2A	SGD
1871189	RNH201	97048	RNH35	SGD
1871189	RNH201	97048	YNL072W	SGD
1871190	RNH202	97048	Rnh2B	SGD
1871190	RNH202	97048	YDR279W	SGD
1871191	RNH203	97048	Rnh2C	SGD
1871191	RNH203	97048	YLR154C	SGD
1871192	RNH70	97048	REX1	SGD
1871192	RNH70	97048	YGR276C	SGD
1871193	RNP1	97048	YLL046C	SGD
1871194	RNQ1	97048	YCL028W	SGD
1871194	RNQ1	97048	[PIN(+)]	SGD
1871195	RNR1	97048	CRT7	SGD
1871195	RNR1	97048	RIR1	SGD
1871195	RNR1	97048	SDS12	SGD
1871195	RNR1	97048	YER070W	SGD
1871196	RNR2	97048	CRT6	SGD
1871196	RNR2	97048	YJL026W	SGD
1871197	RNR3	97048	DIN1	SGD
1871197	RNR3	97048	RIR3	SGD
1871197	RNR3	97048	YIL066C	SGD
1871198	RNR4	97048	CRT3	SGD
1871198	RNR4	97048	YGR180C	SGD
1871199	RNT1	97048	YMR239C	SGD
1871200	RNY1	97048	YPL123C	SGD
1871201	ROD1	97048	YOR018W	SGD
1871202	ROG1	97048	YGL144C	SGD
1871203	ROG3	97048	YFR022W	SGD
1871204	ROK1	97048	YGL171W	SGD
1871205	ROM1	97048	SKC1	SGD
1871205	ROM1	97048	YGR070W	SGD
1871206	ROM2	97048	YLR371W	SGD
1871207	ROT1	97048	YMR200W	SGD
1871208	ROT2	97048	GLS2	SGD
1871208	ROT2	97048	YBR229C	SGD
1871209	ROX1	97048	REO1	SGD
1871209	ROX1	97048	YPR065W	SGD
1871210	ROX3	97048	MED19	SGD
1871210	ROX3	97048	NUT3	SGD
1871210	ROX3	97048	SSN7	SGD
1871210	ROX3	97048	YBL093C	SGD
1871211	RPA12	97048	A12.2	SGD
1871211	RPA12	97048	RRN4	SGD
1871211	RPA12	97048	YJR063W	SGD
1871212	RPA135	97048	A135	SGD
1871212	RPA135	97048	RPA2	SGD
1871212	RPA135	97048	RRN2	SGD
1871212	RPA135	97048	SRP3	SGD
1871212	RPA135	97048	YPR010C	SGD
1871213	RPA14	97048	A14	SGD
1871213	RPA14	97048	YDR156W	SGD
1871214	RPA190	97048	A190	SGD
1871214	RPA190	97048	RRN1	SGD
1871214	RPA190	97048	YOR341W	SGD
1871215	RPA34	97048	A34.5	SGD
1871215	RPA34	97048	YJL148W	SGD
1871216	RPA43	97048	A43	SGD
1871216	RPA43	97048	YOR340C	SGD
1871217	RPA49	97048	A49	SGD
1871217	RPA49	97048	YNL248C	SGD
1871218	RPB10	97048	ABC10-beta	SGD
1871218	RPB10	97048	YOR210W	SGD
1871219	RPB11	97048	B12.5	SGD
1871219	RPB11	97048	YOL005C	SGD
1871220	RPB2	97048	B150	SGD
1871220	RPB2	97048	RPB150	SGD
1871220	RPB2	97048	RPO22	SGD
1871220	RPB2	97048	SIT2	SGD
1871220	RPB2	97048	SOH2	SGD
1871220	RPB2	97048	YOR151C	SGD
1871221	RPB3	97048	B44	SGD
1871221	RPB3	97048	YIL021W	SGD
1871222	RPB4	97048	B32	SGD
1871222	RPB4	97048	CTF15	SGD
1871222	RPB4	97048	YJL140W	SGD
1871223	RPB5	97048	ABC27	SGD
1871223	RPB5	97048	YBR154C	SGD
1871224	RPB7	97048	B16	SGD
1871224	RPB7	97048	YDR404C	SGD
1871225	RPB8	97048	ABC14.5	SGD
1871225	RPB8	97048	YOR224C	SGD
1871226	RPB9	97048	B12.6	SGD
1871226	RPB9	97048	SHI1	SGD
1871226	RPB9	97048	SSU73	SGD
1871226	RPB9	97048	YGL070C	SGD
1871227	RPC10	97048	ABC10-alpha	SGD
1871227	RPC10	97048	RPB12	SGD
1871227	RPC10	97048	YHR143W-A	SGD
1871228	RPC11	97048	C11	SGD
1871228	RPC11	97048	YDR045C	SGD
1871229	RPC17	97048	C17	SGD
1871229	RPC17	97048	YJL011C	SGD
1871230	RPC19	97048	AC19	SGD
1871230	RPC19	97048	YNL113W	SGD
1871231	RPC25	97048	C25	SGD
1871231	RPC25	97048	YKL1	SGD
1871231	RPC25	97048	YKL144C	SGD
1871232	RPC31	97048	ACP2	SGD
1871232	RPC31	97048	C31	SGD
1871232	RPC31	97048	RPC8	SGD
1871232	RPC31	97048	YNL151C	SGD
1871233	RPC34	97048	C34	SGD
1871233	RPC34	97048	YNR003C	SGD
1871234	RPC37	97048	C37	SGD
1871234	RPC37	97048	YKR025W	SGD
1871235	RPC40	97048	AC40	SGD
1871235	RPC40	97048	RPC5	SGD
1871235	RPC40	97048	YPR110C	SGD
1871236	RPC53	97048	C53	SGD
1871236	RPC53	97048	RPC4	SGD
1871236	RPC53	97048	YDL150W	SGD
1871237	RPC82	97048	C82	SGD
1871237	RPC82	97048	RPC3	SGD
1871237	RPC82	97048	YPR190C	SGD
1871238	RPD3	97048	MOF6	SGD
1871238	RPD3	97048	REC3	SGD
1871238	RPD3	97048	SDI2	SGD
1871238	RPD3	97048	SDS6	SGD
1871238	RPD3	97048	YNL330C	SGD
1871239	RPE1	97048	EPI1	SGD
1871239	RPE1	97048	POS18	SGD
1871239	RPE1	97048	YJL121C	SGD
1871240	RPF1	97048	YHR088W	SGD
1871241	RPF2	97048	YKR081C	SGD
1871242	RPG1	97048	TIF32	SGD
1871242	RPG1	97048	YBR079C	SGD
1871243	RPH1	97048	YER169W	SGD
1871244	RPI1	97048	YIL119C	SGD
1871245	RPL10	97048	GRC5	SGD
1871245	RPL10	97048	QSR1	SGD
1871245	RPL10	97048	YLR075W	SGD
1871246	RPL11A	97048	YPR102C	SGD
1871247	RPL11B	97048	YGR085C	SGD
1871248	RPL12A	97048	YEL054C	SGD
1871249	RPL12B	97048	YDR418W	SGD
1871250	RPL13A	97048	YDL082W	SGD
1871251	RPL13B	97048	YMR142C	SGD
1871252	RPL14A	97048	YKL006W	SGD
1871253	RPL14B	97048	YHL001W	SGD
1871254	RPL15A	97048	RPL10A	SGD
1871254	RPL15A	97048	YLR029C	SGD
1871255	RPL15B	97048	YMR121C	SGD
1871256	RPL16A	97048	RPL13	SGD
1871256	RPL16A	97048	YIL133C	SGD
1871257	RPL16B	97048	RP23	SGD
1871257	RPL16B	97048	YNL069C	SGD
1871258	RPL17A	97048	RPL17	SGD
1871258	RPL17A	97048	YKL180W	SGD
1871259	RPL17B	97048	YJL177W	SGD
1871260	RPL18A	97048	RP28A	SGD
1871260	RPL18A	97048	YOL120C	SGD
1871261	RPL18B	97048	RP28B	SGD
1871261	RPL18B	97048	YNL301C	SGD
1871262	RPL19A	97048	YBR084C-A	SGD
1871263	RPL19B	97048	YBL027W	SGD
1871264	RPL1A	97048	SSM1	SGD
1871264	RPL1A	97048	YPL220W	SGD
1871265	RPL1B	97048	SSM2	SGD
1871265	RPL1B	97048	YGL135W	SGD
1871266	RPL20A	97048	RPL18A2	SGD
1871266	RPL20A	97048	YMR242C	SGD
1871267	RPL20B	97048	RPL18A1	SGD
1871267	RPL20B	97048	YOR312C	SGD
1871268	RPL21A	97048	URP1	SGD
1871268	RPL21A	97048	YBR191W	SGD
1871269	RPL21B	97048	YPL079W	SGD
1871270	RPL22A	97048	YLR061W	SGD
1871271	RPL22B	97048	YFL034C-A	SGD
1871271	RPL22B	97048	YFL035C-B	SGD
1871272	RPL23A	97048	YBL087C	SGD
1871273	RPL23B	97048	YER117W	SGD
1871274	RPL24A	97048	RPL30A	SGD
1871274	RPL24A	97048	YGL031C	SGD
1871275	RPL24B	97048	RPL30B	SGD
1871275	RPL24B	97048	YGR148C	SGD
1871276	RPL25	97048	YOL127W	SGD
1871277	RPL26A	97048	YLR344W	SGD
1871278	RPL26B	97048	YGR034W	SGD
1871279	RPL27A	97048	RPL27	SGD
1871279	RPL27A	97048	YHR010W	SGD
1871280	RPL27B	97048	YDR471W	SGD
1871281	RPL28	97048	CYH2	SGD
1871281	RPL28	97048	YGL103W	SGD
1871282	RPL29	97048	YFR032C-A	SGD
1871283	RPL2A	97048	RPL5B	SGD
1871283	RPL2A	97048	YFR031C-A	SGD
1871284	RPL2B	97048	LOT2	SGD
1871284	RPL2B	97048	RPL5A	SGD
1871284	RPL2B	97048	YIL018W	SGD
1871285	RPL3	97048	MAK8	SGD
1871285	RPL3	97048	TCM1	SGD
1871285	RPL3	97048	YOR063W	SGD
1871285	RPL3	97048	YOR29-14	SGD
1871286	RPL30	97048	YGL030W	SGD
1871287	RPL31A	97048	RPL34	SGD
1871287	RPL31A	97048	YDL075W	SGD
1871288	RPL31B	97048	YLR406C	SGD
1871289	RPL32	97048	YBL092W	SGD
1871290	RPL33A	97048	RPL37A	SGD
1871290	RPL33A	97048	YPL143W	SGD
1871291	RPL33B	97048	RPL37B	SGD
1871291	RPL33B	97048	YOR234C	SGD
1871292	RPL34A	97048	YER056C-A	SGD
1871293	RPL34B	97048	YIL052C	SGD
1871294	RPL35A	97048	SOS1	SGD
1871294	RPL35A	97048	YDL191W	SGD
1871295	RPL35B	97048	SOS2	SGD
1871295	RPL35B	97048	YDL136W	SGD
1871296	RPL36A	97048	RPL39B	SGD
1871296	RPL36A	97048	YMR194W	SGD
1871297	RPL36B	97048	YPL249C-A	SGD
1871298	RPL37A	97048	YLR185W	SGD
1871299	RPL37B	97048	YDR500C	SGD
1871300	RPL38	97048	YLR325C	SGD
1871301	RPL39	97048	PUB2	SGD
1871301	RPL39	97048	RPL46	SGD
1871301	RPL39	97048	SPB2	SGD
1871301	RPL39	97048	YJL189W	SGD
1871302	RPL40A	97048	CEP52A	SGD
1871302	RPL40A	97048	UB11	SGD
1871302	RPL40A	97048	UBI1	SGD
1871302	RPL40A	97048	YIL148W	SGD
1871303	RPL40B	97048	CEP52B	SGD
1871303	RPL40B	97048	UB12	SGD
1871303	RPL40B	97048	UBI2	SGD
1871303	RPL40B	97048	YKR094C	SGD
1871304	RPL41A	97048	RPL47A	SGD
1871304	RPL41A	97048	YDL184C	SGD
1871305	RPL41B	97048	RPL47B	SGD
1871305	RPL41B	97048	YDL133C-A	SGD
1871306	RPL42A	97048	YNL162W	SGD
1871307	RPL42B	97048	MAK18	SGD
1871307	RPL42B	97048	YHR141C	SGD
1871308	RPL43A	97048	YPR043W	SGD
1871309	RPL43B	97048	YJR094W-A	SGD
1871310	RPL4A	97048	YBR031W	SGD
1871311	RPL4B	97048	YDR012W	SGD
1871312	RPL5	97048	LPI14	SGD
1871312	RPL5	97048	RPL1	SGD
1871312	RPL5	97048	YPL131W	SGD
1871313	RPL6A	97048	YL16A	SGD
1871313	RPL6A	97048	YML073C	SGD
1871314	RPL6B	97048	YLR448W	SGD
1871315	RPL7A	97048	YGL076C	SGD
1871316	RPL7B	97048	YPL198W	SGD
1871317	RPL8A	97048	MAK7	SGD
1871317	RPL8A	97048	YHL033C	SGD
1871318	RPL8B	97048	KRB1	SGD
1871318	RPL8B	97048	SCL41	SGD
1871318	RPL8B	97048	YLL045C	SGD
1871319	RPL9A	97048	YGL147C	SGD
1871320	RPL9B	97048	YNL067W	SGD
1871322	RPM2	97048	YML091C	SGD
1871323	RPN1	97048	HRD2	SGD
1871323	RPN1	97048	NAS1	SGD
1871323	RPN1	97048	YHR027C	SGD
1871324	RPN10	97048	MCB1	SGD
1871324	RPN10	97048	SUN1	SGD
1871324	RPN10	97048	YHR200W	SGD
1871325	RPN11	97048	MPR1	SGD
1871325	RPN11	97048	YFR004W	SGD
1871326	RPN12	97048	NIN1	SGD
1871326	RPN12	97048	YFR052W	SGD
1871327	RPN13	97048	YLR421C	SGD
1871328	RPN14	97048	YGL004C	SGD
1871329	RPN2	97048	SEN3	SGD
1871329	RPN2	97048	YIL075C	SGD
1871330	RPN3	97048	SUN2	SGD
1871330	RPN3	97048	YER021W	SGD
1871331	RPN4	97048	SON1	SGD
1871331	RPN4	97048	UFD5	SGD
1871331	RPN4	97048	YDL020C	SGD
1871332	RPN5	97048	NAS5	SGD
1871332	RPN5	97048	YDL147W	SGD
1871333	RPN6	97048	NAS4	SGD
1871333	RPN6	97048	YDL097C	SGD
1871334	RPN7	97048	YPR108W	SGD
1871335	RPN8	97048	YOR261C	SGD
1871336	RPN9	97048	YDR427W	SGD
1871337	RPO21	97048	B220	SGD
1871337	RPO21	97048	RPB1	SGD
1871337	RPO21	97048	RPB220	SGD
1871337	RPO21	97048	SUA8	SGD
1871337	RPO21	97048	YDL140C	SGD
1871338	RPO26	97048	ABC23	SGD
1871338	RPO26	97048	RPB6	SGD
1871338	RPO26	97048	YPR187W	SGD
1871339	RPO31	97048	C160	SGD
1871339	RPO31	97048	RPC1	SGD
1871339	RPO31	97048	RPC160	SGD
1871339	RPO31	97048	YOR116C	SGD
1871340	RPO41	97048	YFL036W	SGD
1871341	RPP0	97048	RPL10E	SGD
1871341	RPP0	97048	YLR340W	SGD
1871342	RPP1	97048	YHR062C	SGD
1871343	RPP1A	97048	RPLA1	SGD
1871343	RPP1A	97048	YDL081C	SGD
1871344	RPP1B	97048	RPL44'	SGD
1871344	RPP1B	97048	RPLA3	SGD
1871344	RPP1B	97048	YDL130W	SGD
1871345	RPP2A	97048	RPL44	SGD
1871345	RPP2A	97048	RPLA2	SGD
1871345	RPP2A	97048	YOL039W	SGD
1871346	RPP2B	97048	RPL45	SGD
1871346	RPP2B	97048	YDR382W	SGD
1871346	RPP2B	97048	YPA1	SGD
1871348	RPR2	97048	YIR015W	SGD
1871349	RPS0A	97048	NAB1	SGD
1871349	RPS0A	97048	NAB1A	SGD
1871349	RPS0A	97048	YGR214W	SGD
1871349	RPS0A	97048	YST1	SGD
1871350	RPS0B	97048	NAB1B	SGD
1871350	RPS0B	97048	YLR048W	SGD
1871350	RPS0B	97048	YST2	SGD
1871351	RPS10A	97048	YOR293W	SGD
1871352	RPS10B	97048	YMR230W	SGD
1871353	RPS11A	97048	YDR025W	SGD
1871354	RPS11B	97048	YBR048W	SGD
1871355	RPS12	97048	YOR369C	SGD
1871356	RPS13	97048	RPS13B	SGD
1871356	RPS13	97048	RPS13C	SGD
1871356	RPS13	97048	YDR064W	SGD
1871357	RPS14A	97048	CRY1	SGD
1871357	RPS14A	97048	RPL59	SGD
1871357	RPS14A	97048	YCR031C	SGD
1871358	RPS14B	97048	CRY2	SGD
1871358	RPS14B	97048	YJL191W	SGD
1871359	RPS15	97048	RPS21	SGD
1871359	RPS15	97048	YOL040C	SGD
1871360	RPS16A	97048	YMR143W	SGD
1871361	RPS16B	97048	YDL083C	SGD
1871362	RPS17A	97048	RP51A	SGD
1871362	RPS17A	97048	RPL51A	SGD
1871362	RPS17A	97048	YML024W	SGD
1871363	RPS17B	97048	RP51B	SGD
1871363	RPS17B	97048	RPL51B	SGD
1871363	RPS17B	97048	YDR447C	SGD
1871364	RPS18A	97048	YDR450W	SGD
1871365	RPS18B	97048	YML026C	SGD
1871366	RPS19A	97048	YOL121C	SGD
1871367	RPS19B	97048	RP55B	SGD
1871367	RPS19B	97048	YNL302C	SGD
1871368	RPS1A	97048	RP10A	SGD
1871368	RPS1A	97048	YLR441C	SGD
1871369	RPS1B	97048	PLC2	SGD
1871369	RPS1B	97048	RP10B	SGD
1871369	RPS1B	97048	YML063W	SGD
1871370	RPS2	97048	RPS4	SGD
1871370	RPS2	97048	SUP138	SGD
1871370	RPS2	97048	SUP38	SGD
1871370	RPS2	97048	SUP44	SGD
1871370	RPS2	97048	YGL123W	SGD
1871371	RPS20	97048	URP2	SGD
1871371	RPS20	97048	YHL015W	SGD
1871372	RPS21A	97048	RPS25	SGD
1871372	RPS21A	97048	YKR057W	SGD
1871373	RPS21B	97048	YJL136C	SGD
1871374	RPS22A	97048	RPS24	SGD
1871374	RPS22A	97048	YJL190C	SGD
1871375	RPS22B	97048	YLR367W	SGD
1871376	RPS23A	97048	YGR118W	SGD
1871377	RPS23B	97048	YPR132W	SGD
1871378	RPS24A	97048	RPS24EA	SGD
1871378	RPS24A	97048	YER074W	SGD
1871379	RPS24B	97048	RPS24EB	SGD
1871379	RPS24B	97048	YIL069C	SGD
1871380	RPS25A	97048	RPS31A	SGD
1871380	RPS25A	97048	YGR027C	SGD
1871381	RPS25B	97048	YLR333C	SGD
1871382	RPS26A	97048	RPS26	SGD
1871382	RPS26A	97048	YGL189C	SGD
1871383	RPS26B	97048	YER131W	SGD
1871384	RPS27A	97048	YKL156W	SGD
1871385	RPS27B	97048	YHR021C	SGD
1871386	RPS28A	97048	RPS33A	SGD
1871386	RPS28A	97048	YOR167C	SGD
1871387	RPS28B	97048	RPS33B	SGD
1871387	RPS28B	97048	YLR264W	SGD
1871388	RPS29A	97048	YLR388W	SGD
1871389	RPS29B	97048	YDL061C	SGD
1871389	RPS29B	97048	YS29B	SGD
1871390	RPS3	97048	SUF14	SGD
1871390	RPS3	97048	YNL178W	SGD
1871391	RPS30A	97048	YLR287C-A	SGD
1871392	RPS30B	97048	YOR182C	SGD
1871393	RPS31	97048	RPS37	SGD
1871393	RPS31	97048	UBI3	SGD
1871393	RPS31	97048	YLR167W	SGD
1871394	RPS4A	97048	YJR145C	SGD
1871395	RPS4B	97048	YHR203C	SGD
1871396	RPS5	97048	YJR123W	SGD
1871397	RPS6A	97048	YPL090C	SGD
1871398	RPS6B	97048	LPG18	SGD
1871398	RPS6B	97048	RPS101	SGD
1871398	RPS6B	97048	RPS102	SGD
1871398	RPS6B	97048	YBR181C	SGD
1871399	RPS7A	97048	RPS30	SGD
1871399	RPS7A	97048	YOR096W	SGD
1871400	RPS7B	97048	YNL096C	SGD
1871401	RPS8A	97048	YBL072C	SGD
1871402	RPS8B	97048	YER102W	SGD
1871403	RPS9A	97048	YPL081W	SGD
1871404	RPS9B	97048	RPS13A	SGD
1871404	RPS9B	97048	SUP46	SGD
1871404	RPS9B	97048	YBR189W	SGD
1871405	RPT1	97048	CIM5	SGD
1871405	RPT1	97048	YKL145W	SGD
1871405	RPT1	97048	YTA3	SGD
1871406	RPT2	97048	YDL007W	SGD
1871406	RPT2	97048	YHS4	SGD
1871406	RPT2	97048	YTA5	SGD
1871407	RPT3	97048	YDR394W	SGD
1871407	RPT3	97048	YNT1	SGD
1871407	RPT3	97048	YTA2	SGD
1871408	RPT4	97048	CRL13	SGD
1871408	RPT4	97048	PCS1	SGD
1871408	RPT4	97048	SUG2	SGD
1871408	RPT4	97048	YOR259C	SGD
1871409	RPT5	97048	YOR117W	SGD
1871409	RPT5	97048	YTA1	SGD
1871410	RPT6	97048	CIM3	SGD
1871410	RPT6	97048	CRL3	SGD
1871410	RPT6	97048	SCB68	SGD
1871410	RPT6	97048	SUG1	SGD
1871410	RPT6	97048	YGL048C	SGD
1871411	RRB1	97048	YMR131C	SGD
1871412	RRD1	97048	YIL153W	SGD
1871412	RRD1	97048	YPA1	SGD
1871413	RRD2	97048	YPA2	SGD
1871413	RRD2	97048	YPL152W	SGD
1871414	RRF1	97048	FIL1	SGD
1871414	RRF1	97048	KIM4	SGD
1871414	RRF1	97048	YHR038W	SGD
1871415	RRI1	97048	CSN5	SGD
1871415	RRI1	97048	JAB1	SGD
1871415	RRI1	97048	YDL216C	SGD
1871416	RRI2	97048	CSN10	SGD
1871416	RRI2	97048	YOL117W	SGD
1871417	RRM3	97048	RTT104	SGD
1871417	RRM3	97048	YHR031C	SGD
1871418	RRN10	97048	YBL025W	SGD
1871419	RRN11	97048	YML043C	SGD
1871420	RRN3	97048	YKL125W	SGD
1871421	RRN5	97048	YLR141W	SGD
1871422	RRN6	97048	YBL014C	SGD
1871423	RRN7	97048	YJL025W	SGD
1871424	RRN9	97048	YMR270C	SGD
1871425	RRP1	97048	YDR087C	SGD
1871426	RRP12	97048	YPL012W	SGD
1871427	RRP14	97048	YKL082C	SGD
1871428	RRP15	97048	YPR143W	SGD
1871429	RRP17	97048	YDR412W	SGD
1871430	RRP3	97048	YHR065C	SGD
1871431	RRP4	97048	YHR069C	SGD
1871432	RRP40	97048	YOL142W	SGD
1871433	RRP42	97048	YDL111C	SGD
1871434	RRP43	97048	YCR035C	SGD
1871435	RRP45	97048	YDR280W	SGD
1871436	RRP46	97048	YGR095C	SGD
1871437	RRP5	97048	YMR229C	SGD
1871438	RRP6	97048	YOR001W	SGD
1871439	RRP7	97048	YCL031C	SGD
1871440	RRP8	97048	YDR083W	SGD
1871441	RRP9	97048	YPR137W	SGD
1871442	RRS1	97048	YOR294W	SGD
1871443	RSA1	97048	YPL193W	SGD
1871444	RSA3	97048	YLR221C	SGD
1871445	RSA4	97048	YCR072C	SGD
1871446	RSB1	97048	YOR049C	SGD
1871447	RSC1	97048	YGR056W	SGD
1871448	RSC2	97048	YLR357W	SGD
1871449	RSC3	97048	YDR303C	SGD
1871450	RSC30	97048	YHR056C	SGD
1871451	RSC4	97048	YKR008W	SGD
1871452	RSC58	97048	YLR033W	SGD
1871453	RSC6	97048	YCR052W	SGD
1871454	RSC8	97048	SWH3	SGD
1871454	RSC8	97048	YFR037C	SGD
1871455	RSC9	97048	YML127W	SGD
1871456	RSE1	97048	YML049C	SGD
1871457	RSF1	97048	YMR030W	SGD
1871458	RSF2	97048	YJR127C	SGD
1871458	RSF2	97048	ZMS1	SGD
1871459	RSM10	97048	YDR041W	SGD
1871460	RSM18	97048	YER050C	SGD
1871461	RSM19	97048	YNR037C	SGD
1871462	RSM22	97048	YKL155C	SGD
1871463	RSM23	97048	YGL129C	SGD
1871464	RSM24	97048	YDR175C	SGD
1871465	RSM25	97048	YIL093C	SGD
1871466	RSM26	97048	YJR101W	SGD
1871467	RSM27	97048	YGR215W	SGD
1871468	RSM28	97048	YDR494W	SGD
1871469	RSM7	97048	YJR113C	SGD
1871470	RSN1	97048	YMR266W	SGD
1871471	RSP5	97048	MDP1	SGD
1871471	RSP5	97048	MUT2	SGD
1871471	RSP5	97048	NPI1	SGD
1871471	RSP5	97048	SMM1	SGD
1871471	RSP5	97048	UBY1	SGD
1871471	RSP5	97048	YER125W	SGD
1871472	RSR1	97048	BUD1	SGD
1871472	RSR1	97048	YGR152C	SGD
1871473	RTA1	97048	YGR213C	SGD
1871474	RTF1	97048	CSL3	SGD
1871474	RTF1	97048	YGL244W	SGD
1871475	RTG1	97048	YOL067C	SGD
1871476	RTG2	97048	YGL252C	SGD
1871477	RTG3	97048	YBL103C	SGD
1871478	RTN1	97048	YDR233C	SGD
1871479	RTN2	97048	YDL204W	SGD
1871480	RTS1	97048	SCS1	SGD
1871480	RTS1	97048	YOR014W	SGD
1871481	RTS2	97048	YOR077W	SGD
1871481	RTS2	97048	YOR29-28	SGD
1871482	RTS3	97048	YGR161C	SGD
1871483	RTT101	97048	CUL8	SGD
1871483	RTT101	97048	CULC	SGD
1871483	RTT101	97048	CULLIN 8	SGD
1871483	RTT101	97048	YJL047C	SGD
1871484	RTT102	97048	YGR275W	SGD
1871485	RTT103	97048	YDR289C	SGD
1871486	RTT105	97048	YER104W	SGD
1871487	RTT106	97048	YNL206C	SGD
1871488	RTT107	97048	ESC4	SGD
1871488	RTT107	97048	YHR154W	SGD
1871489	RTT109	97048	KIM2	SGD
1871489	RTT109	97048	REM50	SGD
1871489	RTT109	97048	YLL002W	SGD
1871490	RUB1	97048	YDR139C	SGD
1871491	RUD3	97048	GRP1	SGD
1871491	RUD3	97048	YOR216C	SGD
1871492	RUF5-1	97048	RUF5	SGD
1871493	RUF5-2	97048	RUF5	SGD
1871494	RUP1	97048	YOR138C	SGD
1871495	RVB1	97048	TIH1	SGD
1871495	RVB1	97048	TIP48	SGD
1871495	RVB1	97048	TIP49A	SGD
1871495	RVB1	97048	YDR190C	SGD
1871496	RVB2	97048	TIH2	SGD
1871496	RVB2	97048	TIP49	SGD
1871496	RVB2	97048	TIP49B	SGD
1871496	RVB2	97048	YPL235W	SGD
1871497	RVS161	97048	END6	SGD
1871497	RVS161	97048	FUS7	SGD
1871497	RVS161	97048	SPE161	SGD
1871497	RVS161	97048	YCR009C	SGD
1871498	RVS167	97048	YDR388W	SGD
